region;code_parcelle;ID_Parcelle;plante_reference;commune;code_postal;code_insee;parcelle_active;nom_parcelle;lieu_dit;climat;typo_pays_principale;bassin_prod__principal;typo_pays_secondaire;bassin_prod__secondaire;topographie;altitude;pourcent_pente;surface;plan_eau;exposition;orientation_vent;enclave;corridor;drain;commentaire_parcelle;orientation_rang_vigne;annee_plantation_vigne;ecart_rang_vigne;precedent_cultural_vigne;desifection_vigne;fumigation_vigne;devitalisation_cep_vigne;arrachage_avec_defonc_vigne;arrachage_sans_defonc_vigne;apport_fumure_vigne;nature_fumure_vigne;tonnage_vigne;fractionnement_vigne;commentaire_vigne;derniere_modif_parcelle_par;derniere_modif_parcelle_le;derniere_modif_donnees_agro_par;derniere_modif_donnees_agro_le;derniere_modif_pratiques_par;derniere_modif_pratiques_le;ID;NOM;NOM_M;INSEE_COM;SAU_2020;SAU_BIO_20;IFT_H0;IFT_T0;IFT_T_hbc0;IFT_T_HH0;cod_c_maj;cod_c_hbc;cod_c_h;c_maj;c_ift_h;c_ift_hbc;p_bio_0;p_bc_0;IFT_T;IFT_T_hbc;IFT_H;IFT_T_HH;IFT_HHhbc;IFTbc;p_bio;p_bc;p_sau
CORSE;TAL - 5;84;Vigne;TALLONE;20270;2B320;t;TALLONE5 vigne;;MÃ©diterranÃ©en, zone de l'olivier;Paysage mixte;Bassin viticole;Paysage mixte;Bassin viticole;Bas de coteau;70;Nulle;0.21;f;Plein soleil;Information inconnue;f;f;f;;;0;0.00;Information inconnue;Information inconnue;f;f;f;f;f;Information inconnue;0.0;0.0;;Camila ANDRADE;03/06/2019;Yohan PETIT;05/02/2019;Yohan PETIT;05/02/2019;COMMUNE_0000000009763442;Tallone;TALLONE;2B320;4332.13;115.15;0.1;3.06;2.72;2.96;SPL;vigne;ORH;Surface pastorale - ressources fourragères ligneuses prédominantes;Orge d'hiver;Vigne;3;11;3.06;2.72;0.1;2.96;2.61;0.35;3;11;62
CORSE;TAL - 6;79;Vigne;TALLONE;20270;2B320;t;TALLONE6 vigne;;MÃ©diterranÃ©en, zone de l'olivier;Paysage mixte;Bassin viticole;Milieux aquatiques, zones humides;Bassin viticole;Plaine;9;1 Ã  2%;1.00;f;Plein soleil;Information inconnue;f;f;f;;;0;0.00;Information inconnue;Information inconnue;f;f;f;f;f;Information inconnue;0.0;0.0;;Camila ANDRADE;03/06/2019;Yohan PETIT;05/02/2019;Yohan PETIT;05/02/2019;COMMUNE_0000000009763442;Tallone;TALLONE;2B320;4332.13;115.15;0.1;3.06;2.72;2.96;SPL;vigne;ORH;Surface pastorale - ressources fourragères ligneuses prédominantes;Orge d'hiver;Vigne;3;11;3.06;2.72;0.1;2.96;2.61;0.35;3;11;62
PROVENCE-ALPES-COTE D'AZUR;PACA-21;569;Salade;TARASCON;13158;13108;t;PACA-21;;MÃ©diterranÃ©en, zone de l'olivier;Paysage mixte;Zone maraÃ®chÃ¨re;Zone forestiÃ¨re;Zone maraÃ®chÃ¨re;Plaine;25;Nulle;2.60;f;Plein soleil;Nord;f;f;f;;;;;;;;;;;;;;;;JÃ©rÃ´me LAMBION;17/05/2022;JÃ©rÃ´me LAMBION;20/01/2023;JÃ©rÃ´me LAMBION;20/01/2023;COMMUNE_0000000009759190;Tarascon;TARASCON;13108;4043.17;1013.11;0.39;4.34;3.55;3.95;SPH;VRG;TRN;Surface pastorale - herbe prédominante et ressources fourragères ligneuses présentes;Tournesol;Verger;25;18;4.34;3.55;0.39;3.95;3.16;0.79;25;18;54
CENTRE-VAL DE LOIRE;Centre-09;33;Ble;TAUXIGNY-SAINT-BAULD;37310;37254;t;les buis;Villeret;Semi-ocÃ©anique;Open field;Zone de grandes cultures;Open field;Zone de grandes cultures;Plaine;100;Nulle;13.18;f;Plein soleil;Ouest;f;t;f;;;;;;;;;;;;;;;;Emmanuelle BOLLOTTE;18/04/2023;Emmanuelle BOLLOTTE;18/04/2023;Emmanuelle BOLLOTTE;21/04/2023;COMMUNE_0000000009746321;Tauxigny-Saint-Bauld;TAUXIGNY-SAINT-BAULD;37254;2975.76;99.81;1.42;3.35;3.33;1.93;BTH;BTH;BTH;Blé tendre d’hiver;Blé tendre d’hiver;Blé tendre d’hiver;3;1;3.35;3.33;1.42;1.93;1.91;0.02;3;1;72
BOURGOGNE-FRANCHE-COMTÃ‰;FC10 TAVAUX;415;Ble;TAVAUX;39500;39526;t;Terre Bernard;;Semi-continental nord;Open field;;;;Plaine;190;Nulle;14.50;f;Plein soleil;Ouest;f;f;f;;;;;;;;;;;;;;;;Amrane CHABANE CHAOUCHE;10/06/2020;Amrane CHABANE CHAOUCHE;10/06/2020;Amrane CHABANE CHAOUCHE;10/06/2020;COMMUNE_0000000009746969;Tavaux;TAVAUX;39526;808.67;2;1.42;3.37;3.34;1.95;BTH;BTH;BTH;Blé tendre d’hiver;Blé tendre d’hiver;Blé tendre d’hiver;0;1;3.37;3.34;1.42;1.95;1.91;0.03;0;1;58
AUVERGNE-RHÃ”NE-ALPES;AUV15-1;295;Ble;TEISSIERES-LES-BOULIES;15130;15234;t;LE ROUBY;VERNINES;Montagnard;Zone de montagne;Zone d'Ã©levage;Information inconnue;Zone d'Ã©levage;Montagne;800;1 Ã  2%;1.55;f;Plein soleil;Est;f;t;f;;;;;;;;;;;;;;;;Eva FICHET;19/11/2021;Eva FICHET;19/11/2021;Eva FICHET;19/11/2021;COMMUNE_0000000009755746;Teissières-lès-Bouliès;TEISSIERES-LES-BOULIES;15234;869.82;19.57;0.24;0.54;0.54;0.3;PPH;BTH;BTH;Prairie permanente - herbe prédominante (ressources fourragères ligneuses absentes ou peu présentes);Blé tendre d’hiver;Blé tendre d’hiver;2;1;0.54;0.54;0.24;0.3;0.29;0;2;1;44
PAYS DE LOIRE;PDL-03;156;Mais;TENNIE;72240;72351;t;Les Noyers;Les Noyers;OcÃ©anique Ã  semi-ocÃ©anique nord;Paysage mixte;Zone de polyculture-Ã©levage;Bocage Ã  dominante polyculture Ã©levage;Zone de polyculture-Ã©levage;Plaine;129;Nulle;5.00;f;Plein soleil;Ouest;f;t;f;;;;;;;;;;;;;;;;JÃ©rÃ©my GOURDIEN;10/04/2020;Alexandre HATET;04/02/2021;Alexandre HATET;12/07/2022;COMMUNE_0000000009741701;Tennie;TENNIE;72351;2698.18;334.88;1.04;2.4;2.38;1.36;PPH;BTH;BTH;Prairie permanente - herbe prédominante (ressources fourragères ligneuses absentes ou peu présentes);Blé tendre d’hiver;Blé tendre d’hiver;12;1;2.4;2.38;1.04;1.36;1.34;0.02;12;1;81
PAYS DE LOIRE;PDL-37;562;Ble;TERRANJOU;49540;49086;t;PDL-37;la Croix-Blanche;OcÃ©anique Ã  semi-ocÃ©anique nord;Paysage mixte;Zone de polyculture-Ã©levage;BÃ¢tis, milieu rural;Zone de polyculture-Ã©levage;Plaine;75;1 Ã  2%;3.90;f;Plein soleil;Ouest;f;f;f;;;;;;;;;;;;;;;;JÃ©rÃ©my GOURDIEN;05/06/2023;Celine BOISARD;24/11/2022;JÃ©rÃ©my GOURDIEN;05/06/2023;COMMUNE_0000000009746081;Terranjou;TERRANJOU;49086;3923.22;486.73;0.73;4.46;3.83;3.72;vigne;vigne;BTH;Vigne;Blé tendre d’hiver;Vigne;12;14;4.46;3.83;0.73;3.72;3.1;0.63;12;14;68
BOURGOGNE-FRANCHE-COMTÃ‰;FC06 THERVAY;425;Mais;THERVAY;39290;39528;t;Terre noire;;Semi-continental nord;Paysage mixte;;;;Plaine;209;;10.80;f;Plein soleil;Ouest;f;f;f;;;;;;;;;;;;;;;;Camila ANDRADE;03/06/2019;Amrane CHABANE CHAOUCHE;18/07/2019;Amrane CHABANE CHAOUCHE;18/07/2019;COMMUNE_0000000009745903;Thervay;THERVAY;39528;969.12;132.45;0.87;2.05;2.03;1.18;PPH;BTH;BTH;Prairie permanente - herbe prédominante (ressources fourragères ligneuses absentes ou peu présentes);Blé tendre d’hiver;Blé tendre d’hiver;14;1;2.05;2.03;0.87;1.18;1.16;0.02;14;1;61
AUVERGNE-RHÃ”NE-ALPES;RA_M03;274;Mais;THIL;1120;1418;t;Fontagneux;Les Ecufignes;Semi-continental sud;Paysage mixte;Zone de grandes cultures;Open field;Zone de grandes cultures;Plaine;180;Nulle;7.91;f;Plein soleil;Nord;f;t;f;;;;;;;;;;;;;;;;Camille BAGNIS;08/06/2021;Camille BAGNIS;08/06/2023;Camille BAGNIS;15/06/2022;COMMUNE_0000000009751750;Thil;THIL;1418;276.71;151.6;0.67;1.22;1.2;0.55;MIS;MIS;MIS;Maïs;Maïs;Maïs;55;1;1.22;1.2;0.67;0.55;0.53;0.01;55;1;54
NORMANDIE;27044_CA27_02;405;Mais;TILLY;27510;27644;f;le village;Les jardins de Tilly;Semi-ocÃ©anique Ã  semi-continental;Paysage mixte;Zone de grandes cultures;BÃ¢tis, milieu rural;Zone de grandes cultures;Plateau;144;1 Ã  2%;1.50;f;Plein soleil;Nord-Ouest;f;t;f;;;;;;;;;;;;;;;;Emmanuel GSELL;13/12/2021;Yann PIVAIN;20/04/2020;Yann PIVAIN;15/11/2019;COMMUNE_0000000009734037;Tilly;TILLY;27644;791.88;0;1.73;5.73;5.65;4;BTH;BTH;BTH;Blé tendre d’hiver;Blé tendre d’hiver;Blé tendre d’hiver;0;2;5.73;5.65;1.73;4;3.91;0.09;0;2;65
NORMANDIE;27044-CA27-04;534;Ble;TILLY;27510;27644;t;les ruelles;Les Ruelles;Semi-ocÃ©anique;Paysage mixte;Zone de grandes cultures;BÃ¢tis, milieu rural;Zone de grandes cultures;Plateau;150;1 Ã  2%;10.00;f;Plein soleil;Ouest;f;f;f;;;;;;;;;;;;;;;;Yann PIVAIN;20/04/2020;Emmanuel GSELL;14/02/2023;Yann PIVAIN;25/11/2022;COMMUNE_0000000009734037;Tilly;TILLY;27644;791.88;0;1.73;5.73;5.65;4;BTH;BTH;BTH;Blé tendre d’hiver;Blé tendre d’hiver;Blé tendre d’hiver;0;2;5.73;5.65;1.73;4;3.91;0.09;0;2;65
BOURGOGNE-FRANCHE-COMTÃ‰;FC01 TORPES;424;Mais;TORPES;25320;25564;t;Les Grandes raies;;Semi-continental nord;Paysage mixte;;;;Plaine;284;Nulle;16.53;f;Plein soleil;Ouest;f;t;f;;;;;;;;;;;;;;;;Camila ANDRADE;03/06/2019;Amrane CHABANE CHAOUCHE;15/07/2019;Amrane CHABANE CHAOUCHE;02/02/2020;COMMUNE_0000000009746160;Torpes;TORPES;25564;180.11;15.01;1;2.16;2.14;1.17;PPH;ORH;ORH;Prairie permanente - herbe prédominante (ressources fourragères ligneuses absentes ou peu présentes);Orge d'hiver;Orge d'hiver;8;1;2.16;2.14;1;1.17;1.15;0.02;8;1;32
OCCITANIE;LR_S_66_1;351;Salade;TORREILLES;66440;66212;t;annexe 3;;MÃ©diterranÃ©en, zone de l'olivier;Open field;Bassin arboricole;;Bassin arboricole;Plaine;4;;0.68;f;Plein soleil;Nord-Ouest;f;f;f;;;;;;;;;;;;;;;;Camila ANDRADE;05/06/2019;Cindy LEROY;18/04/2017;SÃ©bastien DUBOIS;10/05/2019;COMMUNE_0000000009763031;Torreilles;TORREILLES;66212;524.83;150.67;0.27;2.97;2.29;2.71;vigne;ART;ART;Vigne;Artichaut;Artichaut;29;23;2.97;2.29;0.27;2.71;2.02;0.68;29;23;30
NOUVELLE-AQUITAINE;PCB6;104;Ble;TORXE;17380;17450;f;La Fontenelle;La Fontenelle;OcÃ©anique Ã  semi ocÃ©anique sud;Open field;Zone de grandes cultures;Information inconnue;Zone de grandes cultures;Plaine;15;1 Ã  2%;5.37;f;Plein soleil;Ouest;f;t;f;;;;;;;;;;;;;;;;CÃ©lia PETITCOLLIN;23/11/2022;Martine GERON;22/10/2020;CÃ©lia PETITCOLLIN;14/06/2022;COMMUNE_0000000009751135;Torxé;TORXE;17450;965.82;186.69;1.06;2.76;2.73;1.7;BTH;BTH;BTH;Blé tendre d’hiver;Blé tendre d’hiver;Blé tendre d’hiver;19;1;2.76;2.73;1.06;1.7;1.67;0.03;19;1;85
OCCITANIE;MP_GASC_AD_M7;239;Mais;TOUJOUSE;32240;32449;f;Pedevant;Pedevant;Semi-ocÃ©anique Ã  semi-continental;Bocage Ã  dominante polyculture Ã©levage;;;;Plateau;145;2 Ã  5 %;15.19;f;Plein soleil;Sud-Ouest;f;t;f;;;;;;;;;;;;;;;;Barbara CICHOSZ;25/10/2021;;;;;COMMUNE_0000000009759114;Toujouse;TOUJOUSE;32449;814.49;36.13;0.82;3.03;2.83;2.21;MIS;vigne;MIS;Maïs;Maïs;Vigne;4;6;3.03;2.83;0.82;2.21;2.01;0.19;4;6;55
ILE-DE-FRANCE;IF_077_08;30;Ble;TOUQUIN;77131;77469;t;Franc de dimes;Le champ de la CorvÃ©e;Semi-ocÃ©anique;Open field;Zone de grandes cultures;Paysage mixte;Zone de grandes cultures;Plaine;106;Nulle;7.86;f;Plein soleil;Ouest;f;f;f;;;;;;;;;;;;;;;;MarlÃ¨ne MOITY;28/07/2020;MarlÃ¨ne MOITY;03/11/2022;MarlÃ¨ne MOITY;03/11/2022;COMMUNE_0000000009737447;Touquin;TOUQUIN;77469;801.48;86.17;1.5;4.15;4.12;2.65;BTH;BTH;BTH;Blé tendre d’hiver;Blé tendre d’hiver;Blé tendre d’hiver;11;1;4.15;4.12;1.5;2.65;2.62;0.03;11;1;68
OCCITANIE;MP_GAR_AV_B1;152;Ble;TOURNECOUPE;32380;32452;t;La_Borde_Neuve;La_Borde_Neuve;OcÃ©anique Ã  semi ocÃ©anique sud;Open field;;;;Plateau;208;5 Ã  10 %;10.32;f;Plein soleil;Sud-Est;f;t;f;;;;;;;;;;;;;;;;Camila ANDRADE;05/06/2019;Barbara CICHOSZ;02/11/2021;Barbara CICHOSZ;20/10/2021;COMMUNE_0000000009759079;Tournecoupe;TOURNECOUPE;32452;1568.33;346.64;0.85;2.11;2.09;1.26;BTH;BTH;TRN;Blé tendre d’hiver;Tournesol;Blé tendre d’hiver;22;1;2.11;2.09;0.85;1.26;1.24;0.02;22;1;82
AUVERGNE-RHÃ”NE-ALPES;RA_V09;50;Vigne;TOURNON-SUR-RHONE;7300;7324;t;Ca de Fraisse;Javignas;Semi-continental sud;Open field;Bassin viticole;Zone forestiÃ¨re;Bassin viticole;Autres;200;> 20 %;0.30;f;Plein soleil;Nord;t;f;f;;Dans le sens de la pente ;1990;1.10;Friche;Pas d'intervention;f;f;t;f;f;;0.0;0.0;;Camille BAGNIS;08/06/2021;Camille BAGNIS;09/06/2023;Camille BAGNIS;03/05/2020;COMMUNE_0000000009754840;Tournon-sur-Rhône;TOURNON-SUR-RHONE;7324;282.47;105.67;0.14;4.41;3.74;4.27;vigne;vigne;VRG;Vigne;Verger;Vigne;37;15;4.41;3.74;0.14;4.27;3.6;0.67;37;15;13
NOUVELLE-AQUITAINE;PCB8;101;Ble;TOURRIERS;16560;16383;t;PUY MARTIN;Chemin sur le Puy;OcÃ©anique Ã  semi ocÃ©anique sud;Paysage mixte;Zone de grandes cultures;Information inconnue;Zone de grandes cultures;Plaine;94;1 Ã  2%;5.28;f;Plein soleil;Ouest;f;f;f;;;;;;;;;;;;;;;;Nathalie DASTE;07/06/2021;CÃ©lia PETITCOLLIN;05/04/2023;CÃ©lia PETITCOLLIN;05/04/2023;COMMUNE_0000000009751887;Tourriers;TOURRIERS;16383;480.44;10.24;1.26;3.36;3.34;2.1;MLT;BTH;BTH;Millet;Blé tendre d’hiver;Blé tendre d’hiver;2;1;3.36;3.34;1.26;2.1;2.08;0.02;2;1;71
PROVENCE-ALPES-COTE D'AZUR;PACA-12;363;Vigne;TRAVAILLAN;84850;84134;t;Aubert;Plan de Dieu;MÃ©diterranÃ©en, zone de l'olivier;Open field;Bassin viticole;Open field;Bassin viticole;Plateau;97;Nulle;10.76;f;Plein soleil;Nord;f;f;f;;Pas de pente;2008;2.50;Vigne;Chimique;t;f;t;f;t;Information inconnue;0.0;1.0;;Eric L'HELGOUALCH;30/04/2020;Eric L'HELGOUALCH;26/08/2021;Eric L'HELGOUALCH;30/04/2020;COMMUNE_0000000009757775;Travaillan;TRAVAILLAN;84134;1288.86;223.14;0.16;7.75;6.23;7.59;vigne;vigne;ORH;Vigne;Orge d'hiver;Vigne;17;20;7.75;6.23;0.16;7.59;6.08;1.51;17;20;72
OCCITANIE;LR_V_30_1;364;Vigne;TRESQUES;30330;30331;t;ALAUZEN (Idem CAVARD);;MÃ©diterranÃ©en, zone de l'olivier;Paysage mixte;Bassin viticole;;Bassin viticole;Plaine;;Nulle;0.60;f;Plein soleil;Nord;f;t;f;;Pas de pente;2000;2.00;Vigne;Chimique;f;f;t;f;t;MinÃ©rale;1.0;1.0;;Philippe CAILLOL;23/03/2021;Philippe CAILLOL;24/01/2020;Philippe CAILLOL;08/12/2022;COMMUNE_0000000009758115;Tresques;TRESQUES;30331;848.82;40.24;0.26;8.65;7.52;8.38;vigne;vigne;VRG;Vigne;Verger;Vigne;5;13;8.65;7.52;0.26;8.38;7.25;1.13;5;13;48
BOURGOGNE-FRANCHE-COMTÃ‰;FC12 VADANS;398;Mais;VADANS;70140;70510;t;Les Champs;;Semi-continental nord;Paysage mixte;;;;Plaine;236;;2.72;f;Plein soleil;Ouest;f;t;f;;;;;;;;;;;;;;;;Camila ANDRADE;03/06/2019;AmÃ©lie SOURDET;23/04/2019;AmÃ©lie SOURDET;23/04/2019;COMMUNE_0000000009745332;Vadans;VADANS;70510;354.94;2.74;1.1;2.25;2.23;1.15;PPH;CZH;SOJ;Prairie permanente - herbe prédominante (ressources fourragères ligneuses absentes ou peu présentes);Soja;Colza d’hiver;1;1;2.25;2.23;1.1;1.15;1.13;0.02;1;1;27
BOURGOGNE-FRANCHE-COMTÃ‰;FC04 VALAY;422;Mais;VALAY;70140;70514;t;Creux de Pana;;Semi-continental nord;Paysage mixte;;;;Plaine;247;;10.66;f;Plein soleil;Ouest;f;t;f;;;;;;;;;;;;;;;;Amrane CHABANE CHAOUCHE;10/06/2020;Amrane CHABANE CHAOUCHE;17/07/2019;Amrane CHABANE CHAOUCHE;17/07/2019;COMMUNE_0000000009745331;Valay;VALAY;70514;1036.7;17.56;1.28;3.59;3.56;2.3;BTH;BTH;BTH;Blé tendre d’hiver;Blé tendre d’hiver;Blé tendre d’hiver;2;1;3.59;3.56;1.28;2.3;2.27;0.03;2;1;60
NOUVELLE-AQUITAINE;PCM11;118;Mais;VAL-DE-BONNIEURE;16230;16300;t;LES COURADEAUX;Villars;OcÃ©anique Ã  semi ocÃ©anique sud;Paysage mixte;Zone de grandes cultures;Information inconnue;Zone de grandes cultures;Plaine;100;Nulle;7.60;f;Plein soleil;Ouest;f;t;f;;;;;;;;;;;;;;;;CÃ©lia PETITCOLLIN;05/04/2023;CÃ©lia PETITCOLLIN;05/04/2023;Nathalie DASTE;13/01/2022;COMMUNE_0000000009751627;Val-de-Bonnieure;VAL-DE-BONNIEURE;16300;1967.15;40.66;1.22;2.99;2.96;1.77;BTH;BTH;BTH;Blé tendre d’hiver;Blé tendre d’hiver;Blé tendre d’hiver;2;1;2.99;2.96;1.22;1.77;1.74;0.02;2;1;70
NORMANDIE;76046-Defis Ruraux-new2;528;Ble;VALLIQUERVILLE;76190;76718;t;LPAY AI;;OcÃ©anique;Open field;Zone de polyculture-Ã©levage;Bocage Ã  dominante polyculture Ã©levage;Zone de polyculture-Ã©levage;Plaine;140;1 Ã  2%;6.70;f;Plein soleil;Ouest;f;f;f;;;;;;;;;;;;;;;;Pauline LAURENT;30/04/2020;Guillaume BEAUER;17/04/2023;Guillaume BEAUER;17/04/2023;COMMUNE_0000000009730445;Valliquerville;VALLIQUERVILLE;76718;1057.45;4.19;1.77;5.41;5.33;3.64;BTH;BTH;BTH;Blé tendre d’hiver;Blé tendre d’hiver;Blé tendre d’hiver;0;2;5.41;5.33;1.77;3.64;3.56;0.08;0;2;79
NORMANDIE;76046-Defis Ruraux-new3;529;Ble;VALLIQUERVILLE;76190;76718;t;LPAY AC;;OcÃ©anique;Open field;Zone de polyculture-Ã©levage;Bocage Ã  dominante polyculture Ã©levage;Zone de polyculture-Ã©levage;Plaine;140;1 Ã  2%;12.00;t;Semi ombragÃ©;Ouest;f;f;f;;;;;;;;;;;;;;;;Guillaume BEAUER;22/11/2021;Guillaume BEAUER;17/04/2023;Guillaume BEAUER;17/04/2023;COMMUNE_0000000009730445;Valliquerville;VALLIQUERVILLE;76718;1057.45;4.19;1.77;5.41;5.33;3.64;BTH;BTH;BTH;Blé tendre d’hiver;Blé tendre d’hiver;Blé tendre d’hiver;0;2;5.41;5.33;1.77;3.64;3.56;0.08;0;2;79
BOURGOGNE-FRANCHE-COMTÃ‰;BOURG-16-BH;210;Ble;VARANGES;21110;21656;t;les Ã©largents;les Ã©largents;Semi-continental nord;Paysage mixte;Autres;;Autres;Plaine;;Nulle;9.15;f;Plein soleil;Nord-Est;f;t;f;;;;;;;;;;;;;;;;Camila ANDRADE;29/05/2019;Christophe BENAS;16/12/2020;Christophe BENAS;16/12/2020;COMMUNE_0000000009745923;Varanges;VARANGES;21656;766.75;10.09;1.19;3.27;3.25;2.08;BTH;BTH;BTH;Blé tendre d’hiver;Blé tendre d’hiver;Blé tendre d’hiver;1;0;3.27;3.25;1.19;2.08;2.07;0.01;1;0;81
NORMANDIE;76046-DÃ©fis Ruraux- 01;438;Ble;VARNEVILLE-BRETTEVILLE;76890;76721;f;four Ã  pain;bois Saint Pierre;OcÃ©anique;Paysage mixte;;;;Plateau;144;;16.00;f;Semi ombragÃ©;Sud-Ouest;f;t;f;;;;;;;;;;;;;;;;Emmanuel GSELL;16/01/2020;Emmanuel GSELL;18/07/2019;;;COMMUNE_0000000009730416;Varneville-Bretteville;VARNEVILLE-BRETTEVILLE;76721;756.21;5.66;1.63;4.91;4.86;3.28;BTH;BTH;BTH;Blé tendre d’hiver;Blé tendre d’hiver;Blé tendre d’hiver;1;1;4.91;4.86;1.63;3.28;3.23;0.05;1;1;82
GRAND-EST;88495;475;Mais;VAUDEVILLE;88000;88495;t;Vaudeville;Mairie;Semi-continental nord;Paysage mixte;Zone de grandes cultures;Paysage mixte;Zone de grandes cultures;Plaine;335;1 Ã  2%;12.00;f;Plein soleil;Ouest;f;f;f;;;;;;;;;;;;;;;;Denis MOULENES;31/05/2022;Denis MOULENES;23/03/2023;Denis MOULENES;09/06/2023;COMMUNE_0000000009740357;Vaudéville;VAUDEVILLE;88495;194.07;47.13;1.01;2.32;2.3;1.31;BTH;BTH;aucune;Blé tendre d’hiver;Vigne;Blé tendre d’hiver;24;1;2.32;2.3;1.01;1.31;1.3;0.01;24;1;59
NORMANDIE;14170-CREPAN14-01;366;Ble;VENDEUVRE;14170;14735;t;Le Bois Tilly;Le bois de Tilly;OcÃ©anique Ã  semi-ocÃ©anique nord;Open field;Zone maraÃ®chÃ¨re;Open field;Zone maraÃ®chÃ¨re;Plaine;67;Information inconnue;18.00;f;Plein soleil;Nord;f;t;f;;;;;;;;;;;;;;;;Julien BENOIST;30/06/2020;Julien BENOIST;23/02/2023;Julien BENOIST;03/11/2022;COMMUNE_0000000009735168;Vendeuvre;VENDEUVRE;14735;2255.72;2.84;1.51;4.51;4.49;3;BTH;BTH;BTH;Blé tendre d’hiver;Blé tendre d’hiver;Blé tendre d’hiver;0;0;4.51;4.49;1.51;3;2.98;0.02;0;0;85
HAUTS-DE-FRANCE;PIC 13;342;Ble;VERBERIE;60410;60667;f;Les brouillards;;OcÃ©anique;Open field;Zone de grandes cultures;Open field;Zone de grandes cultures;Fond de vallÃ©e;30;;40.49;t;Plein soleil;Ouest;f;f;f;;;;;;;;;;;;;;;;Vincent DUVAL;09/03/2023;Alexis BLIOT;04/02/2022;Alexis BLIOT;04/02/2022;COMMUNE_0000000009732513;Verberie;VERBERIE;60667;743.93;22.23;1.82;4.93;4.93;3.11;BTH;BTH;BTH;Blé tendre d’hiver;Blé tendre d’hiver;Blé tendre d’hiver;3;0;4.93;4.93;1.82;3.11;3.11;0;3;0;49
AUVERGNE-RHÃ”NE-ALPES;RA_V12;268;Vigne;VERCHENY;26340;26368;t;Peyrache;Peyrache;Semi-continental sud;Paysage mixte;Bassin viticole;Zone de montagne;Bassin viticole;Plateau;380;5 Ã  10 %;4.00;f;Plein soleil;Nord;f;t;f;;Perpendiculaire Ã  la pente;1960;2.40;Autre Culture;Pas d'intervention;f;f;f;f;f;;0.0;0.0;;Camila ANDRADE;05/06/2019;Camille BAGNIS;09/06/2023;Camille BAGNIS;03/05/2020;COMMUNE_0000000009755923;Vercheny;VERCHENY;26368;284.26;73.1;0.16;5.52;4.51;5.36;vigne;vigne;TTH;Vigne;Triticale d’hiver;Vigne;26;18;5.52;4.51;0.16;5.36;4.35;1.01;26;18;25
CENTRE-VAL DE LOIRE;Centre-17;32;Mais;VERDES;41240;41173;t;Pointe Verdes;Saintainville;Semi-ocÃ©anique;Open field;Zone de grandes cultures;Information inconnue;Zone de grandes cultures;Plaine;126;Nulle;7.07;f;Plein soleil;Ouest;f;t;f;;;;;;;;;;;;;;;;Maryse MERIEAU;09/06/2021;StÃ©phanie COURTOIS;29/06/2021;StÃ©phanie COURTOIS;09/06/2023;COMMUNE_0000000009742932;Beauce la Romaine;BEAUCE LA ROMAINE;41173;11848.34;186.44;1.85;4.94;4.94;3.09;BDH;BDH;BTH;Blé dur d’hiver;Blé tendre d’hiver;Blé dur d’hiver;2;0;4.94;4.94;1.85;3.09;3.09;0.01;2;0;87
AUVERGNE-RHÃ”NE-ALPES;AUV43-1;387;Ble;VERGEZAC;43320;43257;t;LE POUZADOU BIO;LE POUZADOU;Montagnard;Bocage Ã  dominante polyculture Ã©levage;Zone de polyculture-Ã©levage;Information inconnue;Zone de polyculture-Ã©levage;Plateau;1000;1 Ã  2%;1.30;f;Plein soleil;Sud-Est;f;f;f;;;;;;;;;;;;;;;;Eva FICHET;29/06/2021;Eva FICHET;19/11/2021;Eva FICHET;19/11/2021;COMMUNE_0000000009754874;Vergezac;VERGEZAC;43257;1439.92;70.32;0.58;1.44;1.43;0.85;PPH;BTH;BTH;Prairie permanente - herbe prédominante (ressources fourragères ligneuses absentes ou peu présentes);Blé tendre d’hiver;Blé tendre d’hiver;5;0;1.44;1.43;0.58;0.85;0.85;0;5;0;69
AUVERGNE-RHÃ”NE-ALPES;AUV43-3;388;Ble;VERGEZAC;43320;43257;t;LE BONHIAS;LE BONHIAS;Montagnard;Bocage Ã  dominante polyculture Ã©levage;Information inconnue;Information inconnue;Information inconnue;Plateau;900;Nulle;25.00;f;Plein soleil;Sud-Est;f;t;f;;;;;;;;;;;;;;;;Eva FICHET;19/11/2021;Eva FICHET;19/11/2021;Eva FICHET;19/11/2021;COMMUNE_0000000009754874;Vergezac;VERGEZAC;43257;1439.92;70.32;0.58;1.44;1.43;0.85;PPH;BTH;BTH;Prairie permanente - herbe prédominante (ressources fourragères ligneuses absentes ou peu présentes);Blé tendre d’hiver;Blé tendre d’hiver;5;0;1.44;1.43;0.58;0.85;0.85;0;5;0;69
